order_id,order_date,online_order,customer_id,store_id,sales_person_id,billtoaddressid,shiptoaddressid,subtotal,taxamt,freight,totaldue,created_at
43873,2011-07-01 00:00:00,f,29703,790,276,1001,1001,41250.4391,3973.725,1241.789,46465.9531,2011-07-08 00:00:00
43874,2011-07-01 00:00:00,f,29569,494,277,562,562,419.4589,40.2681,12.5838,472.3108,2011-07-08 00:00:00
43875,2011-07-01 00:00:00,f,29624,616,279,938,30,121761.9396,11871.5033,3709.8448,137343.2877,2011-07-08 00:00:00
43876,2011-07-01 00:00:00,f,30091,1936,275,784,784,7135.2649,686.9474,214.6711,8036.8834,2011-07-08 00:00:00
43877,2011-07-01 00:00:00,f,29925,1270,280,840,840,20628.5745,1977.1163,617.8489,23223.5397,2011-07-08 00:00:00
43878,2011-07-01 00:00:00,f,29664,704,275,770,770,4079.988,391.6788,122.3996,4594.0664,2011-07-08 00:00:00
43879,2011-07-01 00:00:00,f,29510,346,282,540,540,21718.7639,2087.8858,652.4643,24459.114,2011-07-08 00:00:00
43880,2011-07-01 00:00:00,f,29789,970,278,501,501,15479.55,1488.4458,465.1393,17433.1351,2011-07-08 00:00:00
43881,2011-07-01 00:00:00,f,30111,1980,277,598,598,38816.8056,3725.7234,1164.2885,43706.8175,2011-07-08 00:00:00
43882,2011-07-01 00:00:00,f,29558,466,282,500,500,2024.994,194.3994,60.7498,2280.1432,2011-07-08 00:00:00
43883,2011-07-01 00:00:00,f,29724,832,275,829,829,18320.6894,1763.0175,550.943,20634.6499,2011-07-08 00:00:00
43884,2011-07-01 00:00:00,f,29861,1126,277,628,11382,115696.3313,11215.3536,3504.798,130416.4829,2011-07-08 00:00:00
43885,2011-07-01 00:00:00,f,29757,900,276,1070,1070,68.4,5.928,1.8525,76.1805,2011-07-08 00:00:00
43886,2011-07-01 00:00:00,f,29698,780,282,497,497,17358.0101,1664.9942,520.3107,19543.315,2011-07-08 00:00:00
43887,2011-07-01 00:00:00,f,29493,310,279,970,970,419.4589,40.2681,12.5838,472.3108,2011-07-08 00:00:00
43888,2011-07-01 00:00:00,f,29794,980,282,466,466,14432.8174,1388.4649,433.8953,16255.1776,2011-07-08 00:00:00
43889,2011-07-01 00:00:00,f,29830,1056,278,553,553,2082.6748,199.3984,62.312,2344.3852,2011-07-08 00:00:00
43890,2011-07-01 00:00:00,f,29515,356,278,504,504,75191.9599,7234.307,2260.7209,84686.9878,2011-07-08 00:00:00
43891,2011-07-01 00:00:00,f,29807,1010,282,449,449,32569.104,3126.3148,976.9734,36672.3922,2011-07-08 00:00:00
43892,2011-07-01 00:00:00,f,29716,816,281,1015,1015,16544.5461,1587.1682,495.9901,18627.7044,2011-07-08 00:00:00
43893,2011-07-01 00:00:00,f,29905,1224,282,505,505,419.4589,40.2681,12.5838,472.3108,2011-07-08 00:00:00
43894,2011-07-01 00:00:00,f,30004,1438,280,892,892,32492.604,3118.7048,974.5952,36585.904,2011-07-08 00:00:00
43895,2011-07-01 00:00:00,f,29742,870,280,884,884,32459.9278,3121.4886,975.4652,36556.8816,2011-07-08 00:00:00
43896,2011-07-01 00:00:00,f,29866,1136,277,588,588,4345.8268,416.1227,130.0383,4891.9878,2011-07-08 00:00:00
43897,2011-07-01 00:00:00,f,29522,370,276,1040,1040,51235.0091,4912.9311,1535.291,57683.2312,2011-07-08 00:00:00
43898,2011-07-01 00:00:00,f,29705,794,278,459,459,50948.9161,4908.5808,1533.9315,57391.4284,2011-07-08 00:00:00
43899,2011-07-01 00:00:00,f,29906,1228,277,600,600,11942.5965,1147.8551,358.7047,13449.1563,2011-07-08 00:00:00
43900,2011-07-01 00:00:00,f,29880,1164,279,954,954,34628.298,3323.6782,1038.6494,38990.6256,2011-07-08 00:00:00
43901,2011-07-01 00:00:00,f,29901,1214,276,1053,1053,22717.5954,2177.0702,680.3344,25575.0,2011-07-08 00:00:00
43902,2011-07-01 00:00:00,f,29507,340,279,972,972,52803.4477,5091.7865,1591.1833,59486.4175,2011-07-08 00:00:00
43903,2011-07-01 00:00:00,f,29968,1362,279,915,915,20.1865,1.6149,0.5047,22.3061,2011-07-08 00:00:00
43904,2011-07-01 00:00:00,f,30095,1946,277,587,587,11361.2706,1093.5814,341.7442,12796.5962,2011-07-08 00:00:00
43905,2011-07-01 00:00:00,f,29846,1090,279,979,979,9880.2666,950.9438,297.1699,11128.3803,2011-07-08 00:00:00
43906,2011-07-01 00:00:00,f,29523,372,277,593,593,32971.323,3162.1366,988.1677,37121.6273,2011-07-08 00:00:00
43907,2011-07-01 00:00:00,f,29791,974,275,792,792,14660.3024,1407.7759,439.93,16508.0083,2011-07-08 00:00:00
43908,2011-07-01 00:00:00,f,29731,846,275,802,802,2561.5408,246.3213,76.9754,2884.8375,2011-07-08 00:00:00
43909,2011-07-01 00:00:00,f,29787,964,283,869,869,25493.3215,2461.1244,769.1014,28723.5473,2011-07-08 00:00:00
43910,2011-07-01 00:00:00,f,29963,1350,279,913,913,19411.9336,1867.3968,583.5615,21862.8919,2011-07-08 00:00:00
43911,2011-07-01 00:00:00,f,29617,600,280,880,880,19734.8665,1896.6545,592.7045,22224.2255,2011-07-08 00:00:00
43912,2011-07-01 00:00:00,f,29853,1108,276,1056,1056,13078.2699,1258.9537,393.423,14730.6466,2011-07-08 00:00:00
43913,2011-07-01 00:00:00,f,29774,936,277,564,564,36724.0974,3522.2975,1100.718,41347.1129,2011-07-08 00:00:00
43914,2011-07-01 00:00:00,f,29521,368,281,1054,1054,8152.776,782.4537,244.5168,9179.7465,2011-07-08 00:00:00
43915,2011-07-01 00:00:00,f,29688,760,275,785,785,4049.988,388.7988,121.4996,4560.2864,2011-07-08 00:00:00
43916,2011-07-01 00:00:00,f,29511,348,276,1046,1046,39450.7884,3788.8057,1184.0018,44423.5959,2011-07-08 00:00:00
43917,2011-07-01 00:00:00,f,29885,1174,283,857,857,21356.1593,2050.8186,640.8808,24047.8587,2011-07-08 00:00:00
43918,2011-07-01 00:00:00,t,22041,0,0,18086,18086,3578.27,286.2616,89.4568,3953.9884,2011-07-08 00:00:00
43919,2011-07-01 00:00:00,t,12124,0,0,27575,27575,3578.27,286.2616,89.4568,3953.9884,2011-07-08 00:00:00
43920,2011-07-01 00:00:00,t,28066,0,0,27151,27151,3578.27,286.2616,89.4568,3953.9884,2011-07-08 00:00:00
43921,2011-07-01 00:00:00,t,16743,0,0,18516,18516,3578.27,286.2616,89.4568,3953.9884,2011-07-08 00:00:00
43922,2011-07-01 00:00:00,t,13546,0,0,26226,26226,3578.27,286.2616,89.4568,3953.9884,2011-07-08 00:00:00
43923,2011-07-02 00:00:00,t,28018,0,0,28877,28877,3578.27,286.2616,89.4568,3953.9884,2011-07-09 00:00:00
43924,2011-07-02 00:00:00,t,12132,0,0,29716,29716,3578.27,286.2616,89.4568,3953.9884,2011-07-09 00:00:00
43925,2011-07-02 00:00:00,t,16661,0,0,28478,28478,3578.27,286.2616,89.4568,3953.9884,2011-07-09 00:00:00
43926,2011-07-03 00:00:00,t,11055,0,0,18542,18542,3374.99,269.9992,84.3748,3729.364,2011-07-10 00:00:00
43927,2011-07-03 00:00:00,t,16662,0,0,26702,26702,3578.27,286.2616,89.4568,3953.9884,2011-07-10 00:00:00
43928,2011-07-03 00:00:00,t,16740,0,0,14404,14404,3578.27,286.2616,89.4568,3953.9884,2011-07-10 00:00:00
43929,2011-07-03 00:00:00,t,25270,0,0,25405,25405,699.0982,55.9279,17.4775,772.5036,2011-07-10 00:00:00
43930,2011-07-04 00:00:00,t,28038,0,0,28267,28267,3578.27,286.2616,89.4568,3953.9884,2011-07-11 00:00:00
43931,2011-07-04 00:00:00,t,13548,0,0,17636,17636,3578.27,286.2616,89.4568,3953.9884,2011-07-11 00:00:00
43932,2011-07-04 00:00:00,t,16741,0,0,26403,26403,3578.27,286.2616,89.4568,3953.9884,2011-07-11 00:00:00
43933,2011-07-04 00:00:00,t,11031,0,0,22987,22987,3399.99,271.9992,84.9998,3756.989,2011-07-11 00:00:00
43934,2011-07-04 00:00:00,t,11034,0,0,18711,18711,3399.99,271.9992,84.9998,3756.989,2011-07-11 00:00:00
43935,2011-07-05 00:00:00,t,20048,0,0,16643,16643,699.0982,55.9279,17.4775,772.5036,2011-07-12 00:00:00
43936,2011-07-05 00:00:00,t,28065,0,0,26957,26957,3578.27,286.2616,89.4568,3953.9884,2011-07-12 00:00:00
43937,2011-07-05 00:00:00,t,17047,0,0,24245,24245,3578.27,286.2616,89.4568,3953.9884,2011-07-12 00:00:00
43938,2011-07-05 00:00:00,t,16686,0,0,15337,15337,3578.27,286.2616,89.4568,3953.9884,2011-07-12 00:00:00
43939,2011-07-05 00:00:00,t,16659,0,0,21292,21292,3578.27,286.2616,89.4568,3953.9884,2011-07-12 00:00:00
43940,2011-07-05 00:00:00,t,25294,0,0,17574,17574,699.0982,55.9279,17.4775,772.5036,2011-07-12 00:00:00
43941,2011-07-06 00:00:00,t,13600,0,0,19186,19186,3578.27,286.2616,89.4568,3953.9884,2011-07-13 00:00:00
43942,2011-07-06 00:00:00,t,17051,0,0,14866,14866,3578.27,286.2616,89.4568,3953.9884,2011-07-13 00:00:00
43943,2011-07-06 00:00:00,t,14565,0,0,19488,19488,699.0982,55.9279,17.4775,772.5036,2011-07-13 00:00:00
43944,2011-07-06 00:00:00,t,11054,0,0,18844,18844,3399.99,271.9992,84.9998,3756.989,2011-07-13 00:00:00
43945,2011-07-06 00:00:00,t,16675,0,0,19751,19751,3578.27,286.2616,89.4568,3953.9884,2011-07-13 00:00:00
43946,2011-07-06 00:00:00,t,16687,0,0,23516,23516,3578.27,286.2616,89.4568,3953.9884,2011-07-13 00:00:00
43947,2011-07-06 00:00:00,t,16712,0,0,14056,14056,3578.27,286.2616,89.4568,3953.9884,2011-07-13 00:00:00
43948,2011-07-06 00:00:00,t,11047,0,0,21998,21998,3399.99,271.9992,84.9998,3756.989,2011-07-13 00:00:00
43949,2011-07-07 00:00:00,t,27726,0,0,19937,19937,3578.27,286.2616,89.4568,3953.9884,2011-07-14 00:00:00
43950,2011-07-07 00:00:00,t,28014,0,0,20434,20434,3578.27,286.2616,89.4568,3953.9884,2011-07-14 00:00:00
43951,2011-07-07 00:00:00,t,16696,0,0,14933,14933,3578.27,286.2616,89.4568,3953.9884,2011-07-14 00:00:00
43952,2011-07-07 00:00:00,t,16639,0,0,24077,24077,3578.27,286.2616,89.4568,3953.9884,2011-07-14 00:00:00
43953,2011-07-08 00:00:00,t,20049,0,0,21405,21405,699.0982,55.9279,17.4775,772.5036,2011-07-15 00:00:00
43954,2011-07-08 00:00:00,t,13602,0,0,16657,16657,3578.27,286.2616,89.4568,3953.9884,2011-07-15 00:00:00
43955,2011-07-08 00:00:00,t,13661,0,0,25143,25143,3578.27,286.2616,89.4568,3953.9884,2011-07-15 00:00:00
43956,2011-07-08 00:00:00,t,11030,0,0,26358,26358,3399.99,271.9992,84.9998,3756.989,2011-07-15 00:00:00
43957,2011-07-09 00:00:00,t,28068,0,0,12047,12047,3578.27,286.2616,89.4568,3953.9884,2011-07-16 00:00:00
43958,2011-07-09 00:00:00,t,16658,0,0,18015,18015,3578.27,286.2616,89.4568,3953.9884,2011-07-16 00:00:00
43959,2011-07-09 00:00:00,t,11035,0,0,23018,23018,3374.99,269.9992,84.3748,3729.364,2011-07-16 00:00:00
43960,2011-07-09 00:00:00,t,11046,0,0,28971,28971,3374.99,269.9992,84.3748,3729.364,2011-07-16 00:00:00
43961,2011-07-10 00:00:00,t,28031,0,0,19605,19605,3578.27,286.2616,89.4568,3953.9884,2011-07-17 00:00:00
43962,2011-07-10 00:00:00,t,28076,0,0,26676,26676,3578.27,286.2616,89.4568,3953.9884,2011-07-17 00:00:00
43963,2011-07-10 00:00:00,t,16685,0,0,22808,22808,3578.27,286.2616,89.4568,3953.9884,2011-07-17 00:00:00
43964,2011-07-10 00:00:00,t,16745,0,0,23287,23287,3578.27,286.2616,89.4568,3953.9884,2011-07-17 00:00:00
43965,2011-07-10 00:00:00,t,11038,0,0,27731,27731,3374.99,269.9992,84.3748,3729.364,2011-07-17 00:00:00
43966,2011-07-10 00:00:00,t,11039,0,0,24751,24751,3399.99,271.9992,84.9998,3756.989,2011-07-17 00:00:00
43967,2011-07-11 00:00:00,t,28040,0,0,25586,25586,3578.27,286.2616,89.4568,3953.9884,2011-07-18 00:00:00
43968,2011-07-11 00:00:00,t,28067,0,0,28431,28431,3578.27,286.2616,89.4568,3953.9884,2011-07-18 00:00:00
43969,2011-07-11 00:00:00,t,28071,0,0,21890,21890,3578.27,286.2616,89.4568,3953.9884,2011-07-18 00:00:00
43970,2011-07-11 00:00:00,t,16684,0,0,29208,29208,3578.27,286.2616,89.4568,3953.9884,2011-07-18 00:00:00
43971,2011-07-11 00:00:00,t,16657,0,0,13844,13844,3578.27,286.2616,89.4568,3953.9884,2011-07-18 00:00:00
43972,2011-07-12 00:00:00,t,21939,0,0,25027,25027,3578.27,286.2616,89.4568,3953.9884,2011-07-19 00:00:00
43973,2011-07-12 00:00:00,t,28039,0,0,13444,13444,3578.27,286.2616,89.4568,3953.9884,2011-07-19 00:00:00
43974,2011-07-12 00:00:00,t,13687,0,0,25873,25873,3578.27,286.2616,89.4568,3953.9884,2011-07-19 00:00:00
43975,2011-07-12 00:00:00,t,13540,0,0,24395,24395,3578.27,286.2616,89.4568,3953.9884,2011-07-19 00:00:00
43976,2011-07-12 00:00:00,t,28063,0,0,18656,18656,3578.27,286.2616,89.4568,3953.9884,2011-07-19 00:00:00
43977,2011-07-12 00:00:00,t,16703,0,0,25353,25353,3578.27,286.2616,89.4568,3953.9884,2011-07-19 00:00:00
43978,2011-07-13 00:00:00,t,28030,0,0,25351,25351,3578.27,286.2616,89.4568,3953.9884,2011-07-20 00:00:00
43979,2011-07-13 00:00:00,t,14576,0,0,12682,12682,699.0982,55.9279,17.4775,772.5036,2011-07-20 00:00:00
43980,2011-07-13 00:00:00,t,11048,0,0,22583,22583,3374.99,269.9992,84.3748,3729.364,2011-07-20 00:00:00
43981,2011-07-13 00:00:00,t,16664,0,0,18948,18948,3578.27,286.2616,89.4568,3953.9884,2011-07-20 00:00:00
43982,2011-07-13 00:00:00,t,25271,0,0,25894,25894,699.0982,55.9279,17.4775,772.5036,2011-07-20 00:00:00
43983,2011-07-14 00:00:00,t,28017,0,0,27287,27287,3578.27,286.2616,89.4568,3953.9884,2011-07-21 00:00:00
43984,2011-07-14 00:00:00,t,13545,0,0,18444,18444,3578.27,286.2616,89.4568,3953.9884,2011-07-21 00:00:00
43985,2011-07-14 00:00:00,t,13515,0,0,13896,13896,3578.27,286.2616,89.4568,3953.9884,2011-07-21 00:00:00
43986,2011-07-14 00:00:00,t,28070,0,0,24410,24410,3578.27,286.2616,89.4568,3953.9884,2011-07-21 00:00:00
43987,2011-07-15 00:00:00,t,28042,0,0,28003,28003,3578.27,286.2616,89.4568,3953.9884,2011-07-22 00:00:00
43988,2011-07-15 00:00:00,t,11244,0,0,21821,21821,3399.99,271.9992,84.9998,3756.989,2011-07-22 00:00:00
43989,2011-07-15 00:00:00,t,28083,0,0,29742,29742,3578.27,286.2616,89.4568,3953.9884,2011-07-22 00:00:00
43990,2011-07-15 00:00:00,t,25872,0,0,17167,17167,3399.99,271.9992,84.9998,3756.989,2011-07-22 00:00:00
43991,2011-07-15 00:00:00,t,16660,0,0,23489,23489,3578.27,286.2616,89.4568,3953.9884,2011-07-22 00:00:00
43992,2011-07-15 00:00:00,t,16638,0,0,26991,26991,3578.27,286.2616,89.4568,3953.9884,2011-07-22 00:00:00
43993,2011-07-17 00:00:00,t,16929,0,0,19246,19246,3578.27,286.2616,89.4568,3953.9884,2011-07-24 00:00:00
43994,2011-07-18 00:00:00,t,27681,0,0,20835,20835,3578.27,286.2616,89.4568,3953.9884,2011-07-25 00:00:00
43995,2011-07-18 00:00:00,t,21813,0,0,13493,13493,3578.27,286.2616,89.4568,3953.9884,2011-07-25 00:00:00
43996,2011-07-18 00:00:00,t,27920,0,0,28195,28195,3578.27,286.2616,89.4568,3953.9884,2011-07-25 00:00:00
43997,2011-07-18 00:00:00,t,28022,0,0,26341,26341,3578.27,286.2616,89.4568,3953.9884,2011-07-25 00:00:00
43998,2011-07-18 00:00:00,t,11033,0,0,18528,18528,3374.99,269.9992,84.3748,3729.364,2011-07-25 00:00:00
43999,2011-07-18 00:00:00,t,28047,0,0,19357,19357,3578.27,286.2616,89.4568,3953.9884,2011-07-25 00:00:00
44000,2011-07-19 00:00:00,t,27918,0,0,21592,21592,3578.27,286.2616,89.4568,3953.9884,2011-07-26 00:00:00
44001,2011-07-19 00:00:00,t,28044,0,0,24719,24719,3578.27,286.2616,89.4568,3953.9884,2011-07-26 00:00:00
44002,2011-07-19 00:00:00,t,14572,0,0,16629,16629,699.0982,55.9279,17.4775,772.5036,2011-07-26 00:00:00
44003,2011-07-19 00:00:00,t,19325,0,0,21119,21119,699.0982,55.9279,17.4775,772.5036,2011-07-26 00:00:00
44004,2011-07-19 00:00:00,t,28061,0,0,26326,26326,3578.27,286.2616,89.4568,3953.9884,2011-07-26 00:00:00
44005,2011-07-19 00:00:00,t,26629,0,0,16299,16299,699.0982,55.9279,17.4775,772.5036,2011-07-26 00:00:00
44006,2011-07-19 00:00:00,t,16744,0,0,21462,21462,3578.27,286.2616,89.4568,3953.9884,2011-07-26 00:00:00
44007,2011-07-19 00:00:00,t,25555,0,0,13775,13775,699.0982,55.9279,17.4775,772.5036,2011-07-26 00:00:00
44008,2011-07-20 00:00:00,t,27678,0,0,25531,25531,3578.27,286.2616,89.4568,3953.9884,2011-07-27 00:00:00
44009,2011-07-20 00:00:00,t,27759,0,0,16988,16988,3578.27,286.2616,89.4568,3953.9884,2011-07-27 00:00:00
44010,2011-07-20 00:00:00,t,13680,0,0,16926,16926,3578.27,286.2616,89.4568,3953.9884,2011-07-27 00:00:00
44011,2011-07-20 00:00:00,t,13514,0,0,28923,28923,3578.27,286.2616,89.4568,3953.9884,2011-07-27 00:00:00
44012,2011-07-20 00:00:00,t,11052,0,0,24347,24347,3374.99,269.9992,84.3748,3729.364,2011-07-27 00:00:00
44013,2011-07-20 00:00:00,t,16928,0,0,24913,24913,3578.27,286.2616,89.4568,3953.9884,2011-07-27 00:00:00
44014,2011-07-21 00:00:00,t,27917,0,0,17086,17086,3578.27,286.2616,89.4568,3953.9884,2011-07-28 00:00:00
44015,2011-07-21 00:00:00,t,13693,0,0,17306,17306,3578.27,286.2616,89.4568,3953.9884,2011-07-28 00:00:00
44016,2011-07-21 00:00:00,t,11247,0,0,14898,14898,3374.99,269.9992,84.3748,3729.364,2011-07-28 00:00:00
44017,2011-07-21 00:00:00,t,28078,0,0,26037,26037,3578.27,286.2616,89.4568,3953.9884,2011-07-28 00:00:00
44018,2011-07-21 00:00:00,t,25876,0,0,26090,26090,3374.99,269.9992,84.3748,3729.364,2011-07-28 00:00:00
44019,2011-07-21 00:00:00,t,16701,0,0,11429,11429,3578.27,286.2616,89.4568,3953.9884,2011-07-28 00:00:00
44020,2011-07-21 00:00:00,t,16931,0,0,13520,13520,3578.27,286.2616,89.4568,3953.9884,2011-07-28 00:00:00
44021,2011-07-21 00:00:00,t,11032,0,0,25324,25324,3374.99,269.9992,84.3748,3729.364,2011-07-28 00:00:00
44022,2011-07-22 00:00:00,t,22008,0,0,21025,21025,3578.27,286.2616,89.4568,3953.9884,2011-07-29 00:00:00
44023,2011-07-22 00:00:00,t,19830,0,0,12371,12371,3374.99,269.9992,84.3748,3729.364,2011-07-29 00:00:00
44024,2011-07-22 00:00:00,t,16663,0,0,14001,14001,3578.27,286.2616,89.4568,3953.9884,2011-07-29 00:00:00
44025,2011-07-22 00:00:00,t,16708,0,0,25292,25292,3578.27,286.2616,89.4568,3953.9884,2011-07-29 00:00:00
44026,2011-07-22 00:00:00,t,17045,0,0,29375,29375,3578.27,286.2616,89.4568,3953.9884,2011-07-29 00:00:00
44027,2011-07-23 00:00:00,t,21921,0,0,13324,13324,3578.27,286.2616,89.4568,3953.9884,2011-07-30 00:00:00
44028,2011-07-23 00:00:00,t,17048,0,0,27841,27841,3578.27,286.2616,89.4568,3953.9884,2011-07-30 00:00:00
44029,2011-07-23 00:00:00,t,11050,0,0,26423,26423,3374.99,269.9992,84.3748,3729.364,2011-07-30 00:00:00
44030,2011-07-24 00:00:00,t,12131,0,0,24044,24044,3578.27,286.2616,89.4568,3953.9884,2011-07-31 00:00:00
44031,2011-07-24 00:00:00,t,13689,0,0,24291,24291,3578.27,286.2616,89.4568,3953.9884,2011-07-31 00:00:00
44032,2011-07-24 00:00:00,t,11243,0,0,22782,22782,3399.99,271.9992,84.9998,3756.989,2011-07-31 00:00:00
44033,2011-07-24 00:00:00,t,16693,0,0,15526,15526,3578.27,286.2616,89.4568,3953.9884,2011-07-31 00:00:00
44034,2011-07-24 00:00:00,t,16702,0,0,28770,28770,3578.27,286.2616,89.4568,3953.9884,2011-07-31 00:00:00
44035,2011-07-24 00:00:00,t,16707,0,0,28217,28217,3578.27,286.2616,89.4568,3953.9884,2011-07-31 00:00:00
44036,2011-07-24 00:00:00,t,17046,0,0,13001,13001,3578.27,286.2616,89.4568,3953.9884,2011-07-31 00:00:00
44037,2011-07-24 00:00:00,t,25272,0,0,22224,22224,699.0982,55.9279,17.4775,772.5036,2011-07-31 00:00:00
44038,2011-07-24 00:00:00,t,25868,0,0,21186,21186,3399.99,271.9992,84.9998,3756.989,2011-07-31 00:00:00
44039,2011-07-25 00:00:00,t,17971,0,0,12447,12447,699.0982,55.9279,17.4775,772.5036,2011-08-01 00:00:00
44040,2011-07-25 00:00:00,t,11057,0,0,26048,26048,3374.99,269.9992,84.3748,3729.364,2011-08-01 00:00:00
44041,2011-07-25 00:00:00,t,16742,0,0,26228,26228,3578.27,286.2616,89.4568,3953.9884,2011-08-01 00:00:00
44042,2011-07-26 00:00:00,t,13678,0,0,13496,13496,3578.27,286.2616,89.4568,3953.9884,2011-08-02 00:00:00
44043,2011-07-26 00:00:00,t,13679,0,0,26729,26729,3578.27,286.2616,89.4568,3953.9884,2011-08-02 00:00:00
44044,2011-07-26 00:00:00,t,13690,0,0,14914,14914,3578.27,286.2616,89.4568,3953.9884,2011-08-02 00:00:00
44045,2011-07-26 00:00:00,t,28394,0,0,21007,21007,3399.99,271.9992,84.9998,3756.989,2011-08-02 00:00:00
44046,2011-07-26 00:00:00,t,28064,0,0,20990,20990,3578.27,286.2616,89.4568,3953.9884,2011-08-02 00:00:00
44047,2011-07-26 00:00:00,t,25878,0,0,28360,28360,3399.99,271.9992,84.9998,3756.989,2011-08-02 00:00:00
44048,2011-07-26 00:00:00,t,16713,0,0,26280,26280,3578.27,286.2616,89.4568,3953.9884,2011-08-02 00:00:00
44049,2011-07-27 00:00:00,t,13538,0,0,16438,16438,3578.27,286.2616,89.4568,3953.9884,2011-08-03 00:00:00
44050,2011-07-27 00:00:00,t,17050,0,0,17773,17773,3578.27,286.2616,89.4568,3953.9884,2011-08-03 00:00:00
44051,2011-07-28 00:00:00,t,13691,0,0,17906,17906,3578.27,286.2616,89.4568,3953.9884,2011-08-04 00:00:00
44052,2011-07-28 00:00:00,t,16637,0,0,26101,26101,3578.27,286.2616,89.4568,3953.9884,2011-08-04 00:00:00
44053,2011-07-29 00:00:00,t,19329,0,0,24536,24536,699.0982,55.9279,17.4775,772.5036,2011-08-05 00:00:00
44054,2011-07-29 00:00:00,t,13542,0,0,17571,17571,3578.27,286.2616,89.4568,3953.9884,2011-08-05 00:00:00
44055,2011-07-29 00:00:00,t,13543,0,0,29271,29271,3578.27,286.2616,89.4568,3953.9884,2011-08-05 00:00:00
44056,2011-07-29 00:00:00,t,13559,0,0,23197,23197,3578.27,286.2616,89.4568,3953.9884,2011-08-05 00:00:00
44057,2011-07-29 00:00:00,t,14577,0,0,11705,11705,699.0982,55.9279,17.4775,772.5036,2011-08-05 00:00:00
44058,2011-07-29 00:00:00,t,11056,0,0,17481,17481,3374.99,269.9992,84.3748,3729.364,2011-08-05 00:00:00
44059,2011-07-29 00:00:00,t,16688,0,0,19474,19474,3578.27,286.2616,89.4568,3953.9884,2011-08-05 00:00:00
44060,2011-07-29 00:00:00,t,25273,0,0,14197,14197,699.0982,55.9279,17.4775,772.5036,2011-08-05 00:00:00
44061,2011-07-30 00:00:00,t,27919,0,0,15624,15624,3578.27,286.2616,89.4568,3953.9884,2011-08-06 00:00:00
44062,2011-07-30 00:00:00,t,28041,0,0,19623,19623,3578.27,286.2616,89.4568,3953.9884,2011-08-06 00:00:00
44063,2011-07-30 00:00:00,t,11240,0,0,23429,23429,3399.99,271.9992,84.9998,3756.989,2011-08-06 00:00:00
44064,2011-07-30 00:00:00,t,22050,0,0,24246,24246,3578.27,286.2616,89.4568,3953.9884,2011-08-06 00:00:00
44065,2011-07-30 00:00:00,t,28062,0,0,13473,13473,3578.27,286.2616,89.4568,3953.9884,2011-08-06 00:00:00
44066,2011-07-30 00:00:00,t,25867,0,0,25529,25529,3399.99,271.9992,84.9998,3756.989,2011-08-06 00:00:00
44067,2011-07-30 00:00:00,t,17049,0,0,26455,26455,3578.27,286.2616,89.4568,3953.9884,2011-08-06 00:00:00
44068,2011-07-31 00:00:00,t,13541,0,0,17999,17999,3578.27,286.2616,89.4568,3953.9884,2011-08-07 00:00:00
44069,2011-07-31 00:00:00,t,28395,0,0,29244,29244,3374.99,269.9992,84.3748,3729.364,2011-08-07 00:00:00
44070,2011-07-31 00:00:00,t,19829,0,0,13311,13311,3374.99,269.9992,84.3748,3729.364,2011-08-07 00:00:00
44071,2011-07-31 00:00:00,t,16691,0,0,24117,24117,3578.27,286.2616,89.4568,3953.9884,2011-08-07 00:00:00
44072,2011-07-31 00:00:00,t,16656,0,0,14593,14593,3578.27,286.2616,89.4568,3953.9884,2011-08-07 00:00:00
44073,2011-07-31 00:00:00,t,11044,0,0,14279,14279,3374.99,269.9992,84.3748,3729.364,2011-08-07 00:00:00
44074,2011-08-01 00:00:00,f,29592,544,275,778,778,844.1043,80.9856,25.308,950.3979,2011-08-08 00:00:00
44075,2011-08-01 00:00:00,f,29632,632,283,843,843,26447.022,2538.7545,793.3608,29779.1373,2011-08-08 00:00:00
44076,2011-08-01 00:00:00,f,30003,1436,277,620,620,4079.988,391.6788,122.3996,4594.0664,2011-08-08 00:00:00
44077,2011-08-01 00:00:00,f,29714,812,282,473,473,6105.3293,584.8735,182.773,6872.9758,2011-08-08 00:00:00
44078,2011-08-01 00:00:00,f,29622,612,283,863,863,28045.3358,2702.18,844.4313,31591.9471,2011-08-08 00:00:00
44079,2011-08-01 00:00:00,f,29967,1358,277,565,565,25706.4831,2467.5891,771.1216,28945.1938,2011-08-08 00:00:00
44080,2011-08-01 00:00:00,f,29733,850,276,1062,1062,11.4,0.988,0.3088,12.6968,2011-08-08 00:00:00
44081,2011-08-01 00:00:00,f,29950,1322,282,463,463,37536.9632,3611.562,1128.6131,42277.1383,2011-08-08 00:00:00
44082,2011-08-01 00:00:00,f,29803,998,274,452,452,2039.994,195.8394,61.1998,2297.0332,2011-08-08 00:00:00
